DateHeure,H13D,HMAXD,TH13D,THMAXD
2022-05-20 08:30:00,2.15,3.33,9.3,8.8
2022-05-20 09:00:00,1.95,3.39,9.0,9.9
2022-05-20 09:30:00,1.92,3.49,9.3,9.5
2022-05-20 10:00:00,1.82,2.73,9.3,9.4
2022-05-20 10:30:00,1.85,2.66,9.2,9.1
2022-05-20 11:00:00,1.87,3.33,9.6,9.4
2022-05-20 11:30:00,1.7,2.77,9.5,8.4
2022-05-20 12:00:00,1.86,3.16,9.8,10.2
2022-05-20 12:30:00,1.71,2.45,9.7,8.3
2022-05-20 13:00:00,1.7,2.36,9.7,10.1
2022-05-20 13:30:00,1.52,2.41,9.4,9.6
2022-05-20 14:00:00,1.61,2.54,9.5,10.7
2022-05-20 14:30:00,1.56,2.51,9.2,9.7
2022-05-20 15:00:00,1.77,2.89,9.4,9.8
2022-05-20 15:30:00,1.79,3.17,9.2,10.0
2022-05-20 16:00:00,2.15,3.63,9.8,10.1
2022-05-20 16:30:00,1.94,2.83,9.3,9.4
2022-05-20 17:00:00,2.01,3.63,9.2,9.4
2022-05-20 17:30:00,1.83,2.95,8.9,10.5
2022-05-20 18:00:00,1.91,3.07,8.7,8.8
2022-05-20 18:30:00,1.91,2.99,8.7,8.8
2022-05-20 19:00:00,2.12,3.53,9.1,7.5
2022-05-20 19:30:00,1.87,3.39,8.4,8.8
2022-05-20 20:00:00,1.86,2.88,8.8,7.5
2022-05-20 20:30:00,1.83,2.95,8.2,8.7
2022-05-20 21:00:00,1.9,3.23,8.3,9.5
2022-05-20 21:30:00,1.9,3.14,8.5,8.0
2022-05-20 22:00:00,1.83,3.0,8.5,7.8
2022-05-20 22:30:00,1.66,2.61,8.4,7.6
2022-05-20 23:00:00,1.63,3.16,7.9,7.3
2022-05-20 23:30:00,1.61,2.72,8.0,9.3
2022-05-21 00:00:00,1.6,3.1,8.4,7.7
2022-05-21 00:30:00,1.51,2.5,8.6,8.0
2022-05-21 01:00:00,1.5,2.65,9.0,8.6
2022-05-21 01:30:00,1.38,2.33,8.7,8.8
2022-05-21 02:00:00,1.5,2.71,8.9,7.5
2022-05-21 02:30:00,1.43,2.42,9.1,8.6
2022-05-21 03:00:00,1.44,2.69,8.9,9.3
2022-05-21 03:30:00,1.52,2.83,9.1,8.5
2022-05-21 04:00:00,1.58,2.3,9.0,8.9
2022-05-21 04:30:00,1.59,2.59,8.9,9.8
2022-05-21 05:00:00,1.64,2.75,9.4,8.7
2022-05-21 05:30:00,1.8,3.2,9.2,8.6
2022-05-21 06:00:00,1.7,2.54,9.1,7.8
2022-05-21 06:30:00,1.78,2.88,8.8,9.6
2022-05-21 07:00:00,1.8,3.11,8.9,10.7
2022-05-21 07:30:00,2.01,3.27,9.1,10.1
2022-05-21 08:00:00,1.94,3.47,9.1,9.1
2022-05-21 08:30:00,1.87,2.91,9.0,9.0
2022-05-21 09:00:00,1.85,2.94,8.8,8.8
2022-05-21 09:30:00,1.79,2.7,8.6,8.6
2022-05-21 10:00:00,1.66,2.87,8.7,8.5
2022-05-21 10:30:00,1.68,3.55,8.4,8.6
2022-05-21 11:00:00,1.81,2.97,8.9,7.9
2022-05-21 11:30:00,1.67,2.52,8.6,9.3
2022-05-21 12:00:00,1.55,2.67,8.3,9.7
2022-05-21 12:30:00,1.43,2.49,8.4,8.2
2022-05-21 13:00:00,1.39,2.11,8.8,7.9
2022-05-21 13:30:00,1.25,2.11,8.9,8.9
2022-05-21 14:00:00,1.28,2.04,8.8,7.9
2022-05-21 14:30:00,1.18,1.95,8.7,9.0
2022-05-21 15:00:00,1.13,2.28,8.8,8.9
2022-05-21 15:30:00,1.21,1.88,8.9,8.3
2022-05-21 16:00:00,1.27,2.3,9.2,8.7
2022-05-21 16:30:00,1.15,1.91,9.1,9.3
2022-05-21 17:00:00,1.24,1.93,8.8,8.4
2022-05-21 17:30:00,1.5,2.21,9.3,9.2
2022-05-21 18:00:00,1.31,2.2,8.9,7.6
2022-05-21 18:30:00,1.38,2.07,9.2,8.6
2022-05-21 19:00:00,1.54,2.69,9.2,9.2
2022-05-21 19:30:00,1.59,2.64,9.1,9.3
2022-05-21 20:00:00,1.55,2.71,9.0,9.1
2022-05-21 20:30:00,1.62,2.83,8.7,8.8
2022-05-21 21:00:00,1.42,2.21,8.5,8.1
2022-05-21 21:30:00,1.39,2.07,8.3,8.6
2022-05-21 22:00:00,1.46,2.57,8.4,8.2
2022-05-21 22:30:00,1.44,2.13,8.7,8.3
2022-05-21 23:00:00,1.4,2.13,8.4,7.2
2022-05-21 23:30:00,1.34,2.53,8.4,8.8
2022-05-22 00:00:00,1.48,2.69,8.5,8.0
2022-05-22 00:30:00,1.26,1.97,8.4,7.7
2022-05-22 01:00:00,1.15,2.14,8.5,7.6
2022-05-22 01:30:00,1.06,1.77,8.3,8.4
2022-05-22 02:00:00,1.02,1.79,8.5,8.6
2022-05-22 02:30:00,0.99,1.7,8.5,8.2
2022-05-22 03:00:00,0.98,1.61,8.8,8.7
2022-05-22 03:30:00,0.91,1.41,8.4,9.1
2022-05-22 04:00:00,0.93,1.51,8.6,8.9
2022-05-22 04:30:00,0.95,1.82,8.7,8.5
2022-05-22 05:00:00,1.0,1.68,8.6,8.1
2022-05-22 05:30:00,0.93,1.52,8.7,9.3
2022-05-22 06:00:00,1.05,1.88,8.9,8.0
2022-05-22 06:30:00,0.97,1.71,9.0,9.3
2022-05-22 07:00:00,0.95,1.62,8.5,8.3
2022-05-22 07:30:00,0.97,1.72,8.5,9.1
2022-05-22 08:00:00,1.08,1.89,8.8,8.1
2022-05-22 08:30:00,1.08,1.54,8.4,9.1
2022-05-22 09:00:00,1.13,2.28,8.6,8.1
2022-05-22 09:30:00,0.96,1.85,8.1,8.3
2022-05-22 10:00:00,1.12,1.78,8.8,8.1
2022-05-22 10:30:00,1.08,2.19,8.3,8.3
2022-05-22 11:00:00,1.08,1.8,8.3,8.2
2022-05-22 11:30:00,1.09,1.68,8.2,8.0
2022-05-22 12:00:00,1.03,1.69,8.2,8.3
2022-05-22 12:30:00,1.02,1.7,8.3,9.1
2022-05-22 13:00:00,1.09,1.7,8.3,8.8
2022-05-22 13:30:00,0.92,1.42,8.3,8.9
2022-05-22 14:00:00,0.85,1.47,8.1,7.1
2022-05-22 14:30:00,0.85,1.68,8.0,7.4
2022-05-22 15:00:00,0.92,1.62,8.0,8.8
2022-05-22 15:30:00,0.83,1.35,7.8,8.6
2022-05-22 16:00:00,0.88,1.59,7.6,6.6
2022-05-22 16:30:00,0.86,1.65,7.4,8.0
2022-05-22 17:00:00,0.91,1.48,7.6,7.1
2022-05-22 17:30:00,1.0,1.72,7.8,8.4
2022-05-22 18:00:00,0.9,1.3,7.7,7.7
2022-05-22 18:30:00,0.9,1.53,7.4,8.5
2022-05-22 19:00:00,0.98,1.85,7.5,8.4
2022-05-22 19:30:00,0.91,1.89,7.4,8.4
2022-05-22 20:00:00,0.96,1.49,7.8,8.9
2022-05-22 20:30:00,0.94,1.74,7.8,7.5
2022-05-22 21:00:00,0.9,1.53,7.6,7.9
2022-05-22 21:30:00,0.96,1.95,8.0,7.9
2022-05-22 22:00:00,1.0,1.62,7.9,7.8
2022-05-22 22:30:00,1.01,1.75,7.9,8.1
2022-05-22 23:00:00,0.96,1.67,7.9,7.8
2022-05-22 23:30:00,0.97,1.52,7.9,7.3
2022-05-23 00:00:00,0.91,1.49,7.8,7.6
2022-05-23 00:30:00,1.02,1.54,8.0,9.1
2022-05-23 01:00:00,0.92,1.47,7.9,6.7
2022-05-23 01:30:00,0.93,1.91,7.7,7.8
2022-05-23 02:00:00,0.9,1.45,8.0,8.5
2022-05-23 02:30:00,0.85,1.62,7.9,8.6
2022-05-23 03:00:00,0.81,1.25,7.8,8.2
2022-05-23 03:30:00,0.78,1.35,7.8,8.4
2022-05-23 04:00:00,0.79,1.13,7.9,8.4
2022-05-23 04:30:00,0.82,1.39,7.9,8.2
2022-05-23 05:00:00,0.87,1.44,8.0,8.6
2022-05-23 05:30:00,0.83,1.31,7.4,7.7
2022-05-23 06:00:00,0.9,1.42,7.6,8.4
2022-05-23 06:30:00,0.83,1.49,7.3,7.7
2022-05-23 07:00:00,0.89,1.49,7.5,8.0
2022-05-23 07:30:00,0.94,1.53,7.3,7.6
2022-05-23 08:00:00,0.94,1.64,7.4,8.0
2022-05-23 08:30:00,0.94,1.49,7.2,8.1
2022-05-23 09:00:00,0.99,1.71,7.3,7.6
2022-05-23 09:30:00,1.0,1.64,7.7,7.3
2022-05-23 10:00:00,0.89,1.49,6.9,7.5
2022-05-23 10:30:00,0.98,1.52,7.2,8.1
2022-05-23 11:00:00,1.06,1.72,7.3,7.5
2022-05-23 11:30:00,1.01,1.8,7.2,7.9
2022-05-23 12:00:00,1.09,1.79,7.3,7.0
2022-05-23 12:30:00,1.05,1.65,7.2,8.1
2022-05-23 13:00:00,1.12,1.96,6.6,7.1
2022-05-23 13:30:00,1.12,2.21,6.8,7.4
2022-05-23 14:00:00,1.05,2.07,6.7,7.2
2022-05-23 14:30:00,1.11,1.88,6.2,8.1
2022-05-23 15:00:00,1.03,1.61,6.7,7.5
2022-05-23 15:30:00,0.97,1.59,6.5,6.8
2022-05-23 16:00:00,0.99,1.61,6.5,5.8
2022-05-23 16:30:00,0.95,1.65,6.4,7.2
2022-05-23 17:00:00,1.03,1.88,6.8,6.9
2022-05-23 17:30:00,1.17,2.02,6.9,7.5
2022-05-23 18:00:00,1.18,1.89,6.1,9.1
2022-05-23 18:30:00,1.16,1.95,6.4,6.0
2022-05-23 19:00:00,1.33,2.29,6.2,5.9
2022-05-23 19:30:00,1.4,2.18,6.6,6.0
2022-05-23 20:00:00,1.46,2.62,6.2,6.1
2022-05-23 20:30:00,1.48,2.29,6.4,6.5
2022-05-23 21:00:00,1.51,2.58,6.4,7.5
2022-05-23 21:30:00,1.59,2.76,6.4,6.6
2022-05-23 22:00:00,1.6,2.34,6.5,6.9
2022-05-23 22:30:00,1.6,2.45,6.5,6.8
2022-05-23 23:00:00,1.76,2.94,6.3,7.4
2022-05-23 23:30:00,1.8,3.27,6.6,6.6
2022-05-24 00:00:00,1.86,2.8,6.7,6.1
2022-05-24 00:30:00,1.96,3.38,6.8,7.1
2022-05-24 01:00:00,1.77,3.5,6.5,6.6
2022-05-24 01:30:00,1.89,2.99,6.5,6.4
2022-05-24 02:00:00,1.76,2.68,6.3,6.9
2022-05-24 02:30:00,1.78,3.0,6.7,5.5
2022-05-24 03:00:00,1.94,3.36,6.6,6.8
2022-05-24 03:30:00,1.73,2.91,6.7,7.5
2022-05-24 04:00:00,1.72,2.89,6.9,8.1
2022-05-24 04:30:00,1.6,2.66,7.0,6.6
2022-05-24 05:00:00,1.71,2.74,7.3,7.3
2022-05-24 05:30:00,1.67,2.51,7.4,7.3
2022-05-24 06:00:00,1.67,2.82,7.3,7.7
2022-05-24 06:30:00,1.73,3.14,7.5,8.3
2022-05-24 07:00:00,1.58,2.74,7.2,8.3
2022-05-24 07:30:00,1.57,3.47,7.2,6.7
2022-05-24 08:00:00,1.7,3.0,7.5,7.2
2022-05-24 09:00:00,1.64,2.63,7.3,5.9
2022-05-24 09:30:00,1.79,3.44,7.3,7.4
2022-05-24 10:00:00,1.74,2.97,7.2,7.7
2022-05-24 10:30:00,1.82,2.88,7.2,6.9
2022-05-24 11:00:00,1.77,3.8,7.2,7.3
2022-05-24 11:30:00,1.79,3.07,7.0,7.5
2022-05-24 12:00:00,1.75,2.84,6.9,6.8
2022-05-24 12:30:00,1.85,2.95,7.0,7.5
2022-05-24 13:00:00,1.82,3.12,6.9,7.6
2022-05-24 13:30:00,1.75,2.85,7.1,7.5
2022-05-24 14:00:00,1.72,3.39,7.1,6.8
2022-05-24 14:30:00,1.63,2.72,7.2,6.4
2022-05-24 15:00:00,1.79,2.71,7.5,6.9
2022-05-24 15:30:00,1.59,2.38,7.3,7.7
2022-05-24 16:00:00,1.53,2.64,7.3,6.7
2022-05-24 16:30:00,1.42,2.5,7.2,6.5
2022-05-24 17:00:00,1.6,2.53,7.7,7.4
2022-05-24 17:30:00,1.59,2.43,7.4,8.6
2022-05-24 18:00:00,1.49,2.41,7.7,7.0
2022-05-24 18:30:00,1.45,2.51,7.4,7.2
2022-05-24 19:00:00,1.55,2.93,7.8,7.8
2022-05-24 19:30:00,1.52,2.78,7.8,8.1
2022-05-24 20:00:00,1.47,2.68,7.6,7.3
2022-05-24 20:30:00,1.47,2.44,7.9,7.6
2022-05-24 21:00:00,1.5,2.33,7.9,7.5
2022-05-24 21:30:00,1.6,2.48,7.8,7.8
2022-05-24 22:00:00,1.47,2.2,7.6,6.8
2022-05-24 22:30:00,1.57,2.37,7.7,8.6
2022-05-24 23:00:00,1.57,2.36,7.5,7.1
2022-05-24 23:30:00,1.69,2.73,7.7,7.7
2022-05-25 00:00:00,1.64,2.88,7.9,7.4
2022-05-25 00:30:00,1.69,3.26,7.5,7.3
2022-05-25 01:00:00,1.65,2.68,7.4,7.7
2022-05-25 01:30:00,1.75,2.97,7.3,8.0
2022-05-25 02:00:00,1.81,3.07,7.7,7.9
2022-05-25 02:30:00,1.97,3.21,7.9,8.3
2022-05-25 03:00:00,1.7,3.17,7.6,8.2
2022-05-25 03:30:00,1.66,2.54,7.7,7.1
2022-05-25 04:00:00,1.77,2.88,7.7,7.0
2022-05-25 04:30:00,1.54,2.46,7.8,7.7
2022-05-25 05:00:00,1.6,2.69,7.7,8.2
2022-05-25 05:30:00,1.54,2.46,7.7,7.6
2022-05-25 06:00:00,1.43,2.27,7.8,8.9
2022-05-25 06:30:00,1.58,2.34,7.9,8.7
2022-05-25 07:00:00,1.64,2.29,7.7,7.2
2022-05-25 07:30:00,1.62,2.85,7.8,8.8
2022-05-25 08:00:00,1.55,2.53,7.1,6.7
2022-05-25 08:30:00,1.56,2.28,7.4,7.0
2022-05-25 09:00:00,1.83,3.0,7.4,6.5
2022-05-25 09:30:00,1.86,2.8,7.6,7.3
2022-05-25 10:00:00,1.86,2.75,7.8,7.2
2022-05-25 10:30:00,1.78,3.79,7.4,7.8
2022-05-25 11:00:00,1.91,2.77,7.5,6.8
2022-05-25 11:30:00,1.89,3.19,7.1,7.6
2022-05-25 12:00:00,1.94,3.04,7.1,8.6
2022-05-25 12:30:00,2.04,3.34,7.5,7.1
2022-05-25 13:00:00,2.1,3.64,7.6,7.8
2022-05-25 13:30:00,1.93,2.91,7.2,6.7
2022-05-25 14:00:00,2.02,3.08,6.9,6.7
2022-05-25 14:30:00,2.03,3.31,7.4,6.9
2022-05-25 15:00:00,1.86,3.12,7.0,7.6
2022-05-25 15:30:00,2.01,3.19,7.4,8.3
2022-05-25 16:00:00,1.9,3.17,7.4,7.3
2022-05-25 16:30:00,1.83,2.79,7.2,7.1
2022-05-25 17:00:00,1.86,3.3,7.5,6.9
2022-05-25 17:30:00,1.62,2.7,7.3,6.2
2022-05-25 18:00:00,1.61,2.58,7.5,8.5
2022-05-25 18:30:00,1.76,3.03,7.7,6.5
2022-05-25 19:00:00,1.63,2.93,7.7,7.8
2022-05-25 19:30:00,1.67,2.66,7.8,9.3
2022-05-25 20:00:00,1.69,3.01,7.7,8.6
2022-05-25 20:30:00,1.56,2.55,7.9,8.2
2022-05-25 21:00:00,1.8,2.86,8.0,8.2
2022-05-25 21:30:00,1.68,2.9,7.8,7.7
2022-05-25 22:00:00,1.82,3.01,8.0,8.1
2022-05-25 22:30:00,2.07,3.18,8.1,8.1
2022-05-25 23:00:00,2.01,3.07,8.2,8.4
2022-05-25 23:30:00,1.86,4.01,7.8,7.6
2022-05-26 00:00:00,2.09,3.41,8.1,8.0
2022-05-26 00:30:00,2.21,2.99,8.4,8.1
2022-05-26 01:00:00,2.18,3.44,8.2,8.0
2022-05-26 01:30:00,2.21,3.85,8.0,8.3
2022-05-26 02:00:00,2.31,3.52,8.2,8.3
2022-05-26 02:30:00,2.38,3.66,8.4,7.5
2022-05-26 03:00:00,2.3,4.47,8.4,9.0
2022-05-26 03:30:00,2.17,3.38,8.3,7.1
2022-05-26 04:00:00,2.21,3.69,8.5,9.5
2022-05-26 04:30:00,2.16,3.55,8.5,8.7
2022-05-26 05:00:00,2.03,3.15,8.8,7.8
2022-05-26 05:30:00,1.75,3.61,8.6,8.4
2022-05-26 06:00:00,1.67,2.83,8.5,8.9
2022-05-26 06:30:00,1.64,2.71,8.8,9.8
2022-05-26 07:00:00,1.61,2.78,8.7,8.6
2022-05-26 07:30:00,1.66,2.58,9.1,7.6
2022-05-26 08:00:00,1.58,2.64,9.1,9.5
2022-05-26 08:30:00,1.49,2.51,9.2,9.8
2022-05-26 09:00:00,1.71,3.04,9.6,9.9
2022-05-26 09:30:00,1.61,2.76,9.2,9.3
2022-05-26 10:00:00,1.69,2.64,9.1,9.3
2022-05-26 10:30:00,1.91,3.39,9.7,8.5
2022-05-26 11:00:00,1.86,3.05,9.5,10.0
2022-05-26 11:30:00,2.1,3.61,9.8,10.1
2022-05-26 12:00:00,2.29,3.48,9.8,9.5
2022-05-26 12:30:00,2.58,4.81,10.2,10.4
2022-05-26 13:00:00,2.34,3.66,9.7,10.1
2022-05-26 13:30:00,2.63,4.84,10.0,9.8
2022-05-26 14:00:00,2.61,4.2,9.8,9.8
2022-05-26 14:30:00,2.46,3.73,9.4,8.8
2022-05-26 15:00:00,2.48,3.85,9.4,10.2
2022-05-26 15:30:00,2.36,4.92,9.3,9.8
2022-05-26 16:00:00,2.35,3.63,9.4,9.2
2022-05-26 16:30:00,2.26,3.52,9.5,9.9
2022-05-26 17:00:00,1.94,3.3,9.1,8.1
2022-05-26 17:30:00,1.89,3.07,9.1,10.3
2022-05-26 18:00:00,1.65,2.67,9.2,9.3
2022-05-26 18:30:00,1.45,2.23,8.9,8.6
2022-05-26 19:00:00,1.44,2.16,8.6,10.5
2022-05-26 19:30:00,1.38,2.07,9.2,10.0
2022-05-26 20:00:00,1.32,2.06,8.7,10.1
2022-05-26 20:30:00,1.37,2.58,8.9,8.8
2022-05-26 21:00:00,1.31,2.14,9.0,9.6
2022-05-26 21:30:00,1.44,2.68,9.6,10.2
2022-05-26 22:00:00,1.4,2.43,9.0,9.3
2022-05-26 22:30:00,1.58,2.55,9.1,10.0
2022-05-26 23:00:00,1.52,2.34,9.5,10.9
2022-05-26 23:30:00,1.61,3.01,9.2,9.4
2022-05-27 00:00:00,1.75,2.94,9.4,9.7
2022-05-27 00:30:00,1.85,2.79,9.5,10.1
2022-05-27 01:00:00,1.86,2.86,9.1,9.5
2022-05-27 01:30:00,1.86,3.22,9.0,9.5
2022-05-27 02:00:00,1.82,3.05,9.0,9.9
2022-05-27 02:30:00,2.1,3.85,8.9,8.8
2022-05-27 03:00:00,1.98,3.52,8.5,8.3
2022-05-27 03:30:00,2.06,3.54,8.7,9.8
2022-05-27 04:00:00,1.95,3.19,8.7,9.6
2022-05-27 04:30:00,1.84,2.99,8.5,9.0
2022-05-27 05:00:00,1.86,3.02,8.8,8.1
2022-05-27 05:30:00,1.74,2.49,8.8,9.2
2022-05-27 06:00:00,1.57,2.41,8.7,9.0
2022-05-27 06:30:00,1.51,2.37,8.7,9.4
2022-05-27 07:00:00,1.4,2.56,8.8,8.5
2022-05-27 07:30:00,1.34,2.94,8.6,7.9
2022-05-27 08:00:00,1.27,1.95,8.6,8.4
2022-05-27 08:30:00,1.24,2.13,8.6,7.8
2022-05-27 09:00:00,1.25,1.92,8.8,9.9
2022-05-27 09:30:00,1.12,2.06,8.5,7.7
2022-05-27 10:00:00,1.16,1.85,8.4,9.7
2022-05-27 10:30:00,1.39,2.18,9.1,8.9
2022-05-27 11:00:00,1.41,2.49,9.2,9.9
2022-05-27 11:30:00,1.52,2.93,9.7,9.9
2022-05-27 12:00:00,1.67,2.69,9.5,8.6
2022-05-27 12:30:00,1.76,3.04,9.6,10.4
2022-05-27 13:00:00,1.71,2.82,9.7,10.4
2022-05-27 13:30:00,2.12,3.69,9.9,8.5
2022-05-27 14:00:00,2.15,3.19,10.0,11.2
2022-05-27 14:30:00,2.25,3.61,10.2,10.1
2022-05-27 15:00:00,2.29,3.58,10.2,10.1
2022-05-27 15:30:00,2.46,3.59,10.7,11.6
2022-05-27 16:00:00,2.44,4.9,11.1,11.4
2022-05-27 16:30:00,2.25,3.31,10.9,11.2
2022-05-27 17:00:00,2.31,3.76,10.6,10.7
2022-05-27 17:30:00,2.2,4.42,10.9,10.2
2022-05-27 18:00:00,1.99,3.96,10.8,10.3
2022-05-27 18:30:00,1.72,2.75,10.7,11.0
2022-05-27 19:00:00,1.55,2.37,10.5,11.3
2022-05-27 19:30:00,1.53,2.4,10.2,10.0
2022-05-27 20:00:00,1.4,2.34,10.4,9.2
2022-05-27 20:30:00,1.38,2.42,10.3,10.2
2022-05-27 21:00:00,1.34,2.23,9.9,11.6
2022-05-27 21:30:00,1.46,2.02,11.0,11.9
2022-05-27 22:00:00,1.47,2.54,11.1,9.9
2022-05-27 22:30:00,1.6,2.47,11.5,12.0
2022-05-27 23:00:00,1.53,2.31,11.4,9.3
2022-05-27 23:30:00,1.53,2.47,11.2,12.9
2022-05-28 00:00:00,1.55,2.4,11.2,11.6
2022-05-28 00:30:00,1.62,2.76,10.9,12.9
2022-05-28 01:00:00,1.87,2.72,11.3,11.3
2022-05-28 01:30:00,1.71,2.77,10.6,11.4
2022-05-28 02:00:00,1.91,3.06,11.4,10.5
2022-05-28 02:30:00,2.09,3.74,11.1,11.5
2022-05-28 03:00:00,2.07,3.22,11.2,10.7
2022-05-28 03:30:00,1.91,3.34,10.8,10.2
2022-05-28 04:00:00,2.04,3.46,10.6,9.6
2022-05-28 04:30:00,1.95,3.14,10.5,10.4
2022-05-28 05:00:00,1.7,2.53,10.4,10.9
2022-05-28 05:30:00,2.11,3.35,11.2,11.0
2022-05-28 06:00:00,1.78,2.96,11.3,11.3
2022-05-28 06:30:00,1.5,2.53,11.0,10.6
2022-05-28 07:00:00,1.22,1.89,10.9,10.6
2022-05-28 07:30:00,1.04,1.71,10.3,8.8
2022-05-28 08:00:00,1.1,2.47,10.1,10.2
2022-05-28 08:30:00,0.94,1.51,10.3,10.0
2022-05-28 09:00:00,1.02,1.74,10.4,10.8
2022-05-28 09:30:00,1.02,1.52,10.8,9.0
2022-05-28 10:00:00,1.02,2.09,10.4,10.6
2022-05-28 10:30:00,1.0,1.53,10.8,11.4
2022-05-28 11:00:00,1.01,1.52,11.0,11.1
2022-05-28 11:30:00,1.03,1.74,10.3,11.5
2022-05-28 12:00:00,1.1,1.71,10.3,10.6
2022-05-28 12:30:00,1.14,2.23,10.5,9.6
2022-05-28 13:00:00,1.14,1.79,10.0,10.1
2022-05-28 13:30:00,1.37,2.48,10.0,10.2
2022-05-28 14:00:00,1.32,2.23,9.4,9.7
2022-05-28 14:30:00,1.31,2.28,8.9,10.8
2022-05-28 15:00:00,1.31,2.16,9.5,9.9
2022-05-28 15:30:00,1.45,2.35,9.6,10.0
2022-05-28 16:00:00,1.38,2.48,9.4,9.7
2022-05-28 16:30:00,1.45,2.95,9.3,11.0
2022-05-28 17:00:00,1.6,2.84,10.0,9.4
2022-05-28 17:30:00,1.34,1.98,9.7,9.5
2022-05-28 18:00:00,1.16,1.99,8.5,10.0
2022-05-28 18:30:00,1.02,1.59,8.5,9.0
2022-05-28 19:00:00,0.96,1.86,8.1,9.2
2022-05-28 19:30:00,0.83,1.56,6.7,8.8
2022-05-28 20:00:00,0.74,1.81,6.6,10.3
2022-05-28 20:30:00,0.69,1.3,6.5,9.3
2022-05-28 21:00:00,0.69,1.21,6.6,9.9
2022-05-28 21:30:00,0.68,1.17,7.4,11.2
2022-05-28 22:00:00,0.61,1.1,6.8,10.1
2022-05-28 22:30:00,0.67,1.17,8.3,9.8
2022-05-28 23:00:00,0.58,0.93,7.3,10.8
2022-05-28 23:30:00,0.69,1.67,8.6,10.5
2022-05-29 00:00:00,0.7,1.43,8.4,10.3
2022-05-29 00:30:00,0.71,1.22,8.4,12.0
2022-05-29 01:00:00,0.76,1.39,7.5,10.0
2022-05-29 01:30:00,0.79,1.83,8.2,10.2
2022-05-29 02:00:00,0.86,1.77,8.1,9.4
2022-05-29 02:30:00,0.99,1.53,9.0,9.7
2022-05-29 03:00:00,0.98,1.65,9.0,8.7
2022-05-29 03:30:00,0.89,1.7,8.1,9.9
2022-05-29 04:00:00,0.83,1.46,7.2,8.7
2022-05-29 04:30:00,0.82,1.45,7.4,8.5
2022-05-29 05:00:00,0.84,1.53,7.8,9.5
2022-05-29 05:30:00,0.81,1.44,8.3,10.2
2022-05-29 06:00:00,0.83,1.46,7.7,7.8
2022-05-29 06:30:00,0.65,1.25,7.0,7.9
2022-05-29 07:00:00,0.59,0.98,6.3,8.0
2022-05-29 07:30:00,0.56,0.87,6.7,8.1
2022-05-29 08:00:00,0.44,0.75,5.8,9.9
2022-05-29 08:30:00,0.39,0.69,5.4,8.9
2022-05-29 09:00:00,0.41,0.68,5.5,9.8
2022-05-29 09:30:00,0.41,0.78,5.6,9.0
2022-05-29 10:00:00,0.39,0.66,5.7,8.3
2022-05-29 10:30:00,0.41,0.76,5.4,7.6
2022-05-29 11:00:00,0.42,0.73,6.6,10.5
2022-05-29 11:30:00,0.4,0.78,6.9,8.5
2022-05-29 12:00:00,0.41,0.65,7.3,10.7
2022-05-29 12:30:00,0.47,0.89,8.0,8.6
2022-05-29 13:00:00,0.54,0.83,7.2,10.6
2022-05-29 13:30:00,0.52,0.92,7.0,10.7
2022-05-29 14:00:00,0.54,1.04,6.7,9.8
2022-05-29 14:30:00,0.62,0.98,6.6,11.0
2022-05-29 15:00:00,0.69,1.26,5.5,8.3
2022-05-29 15:30:00,0.73,1.29,5.1,4.2
2022-05-29 16:00:00,0.74,1.29,4.9,8.6
2022-05-29 16:30:00,0.65,1.06,6.0,7.0
2022-05-29 17:00:00,0.59,1.0,5.9,9.7
2022-05-29 17:30:00,0.57,0.87,5.8,7.8
2022-05-29 18:00:00,0.59,1.0,6.7,6.6
2022-05-29 18:30:00,0.5,0.96,6.2,11.1
2022-05-29 19:00:00,0.47,0.78,5.6,10.1
2022-05-29 19:30:00,0.46,0.82,5.0,6.2
2022-05-29 20:00:00,0.42,0.83,4.5,11.1
2022-05-29 20:30:00,0.46,0.72,4.2,7.3
2022-05-29 21:00:00,0.46,0.81,4.2,10.0
2022-05-29 21:30:00,0.44,0.79,3.7,2.7
2022-05-29 22:00:00,0.46,0.79,3.8,7.1
2022-05-29 22:30:00,0.43,0.68,4.4,4.8
2022-05-29 23:00:00,0.41,0.68,4.6,8.4
2022-05-29 23:30:00,0.44,0.74,4.2,2.2
2022-05-30 00:00:00,0.43,0.73,4.7,9.7
2022-05-30 00:30:00,0.51,0.83,5.0,7.6
2022-05-30 01:00:00,0.52,0.83,5.1,9.1
2022-05-30 01:30:00,0.52,0.92,5.9,5.0
2022-05-30 02:00:00,0.59,0.93,5.9,10.6
2022-05-30 02:30:00,0.56,0.81,5.5,9.6
2022-05-30 03:00:00,0.56,1.0,5.9,2.8
2022-05-30 03:30:00,0.61,1.1,5.9,7.8
2022-05-30 04:00:00,0.58,0.95,5.8,8.0
2022-05-30 04:30:00,0.57,1.05,6.2,8.3
2022-05-30 05:00:00,0.57,0.94,6.4,8.6
2022-05-30 05:30:00,0.56,1.03,7.5,9.3
2022-05-30 06:00:00,0.48,0.85,6.1,7.2
2022-05-30 06:30:00,0.48,0.94,7.2,8.4
2022-05-30 07:00:00,0.46,0.72,7.6,8.2
2022-05-30 07:30:00,0.45,0.83,8.1,9.8
2022-05-30 08:00:00,0.39,0.74,7.9,10.0
2022-05-30 08:30:00,0.35,0.59,7.8,11.1
2022-05-30 09:00:00,0.33,0.61,7.5,10.4
